movie_id,title,tags
206197,The Sisterhood of Night,Mystery Drama Thriller Kara Hayward Georgie Henley Olivia DeJonge C a r y n   W a e c h t e r witch woman director
26837,B-Girl,Crime Drama Music Julie 'Jules' Urich Missy Yager Wesley Jonathan E m i l y   D e l l dancing hip-hop b-girl street dance b-boying b-girling dance crew woman director
7859,Half Nelson,Drama Ryan Gosling Jeff Lima Shareeka Epps R y a n   F l e c k date ex-girlfriend bicycle crack independent film
302579,Naturally Native,Drama Valerie Red-Horse Yvonne Russo Irene Bedard V a l e r i e   R e d - H o r s e   J e n n i f e r   W y n n e   F a r m e r native american racism family woman director
51955,Hav Plenty,Action Comedy Romance Science Fiction Thriller Christopher Scott Cherot Chenoa Maxwell Tammi Katherine Jones C h r i s t o p h e r   S c o t t   C h e r o t
376004,Adulterers,Thriller Crime Drama Sean Faris Danielle Savre Mehcad Brooks H . M .   C o a k l e y
158752,Escape from Tomorrow,Horror Fantasy Roy Abramsohn Elena Schuber Katelynn Rodriguez R a n d y   M o o r e
40658,Starsuckers,Documentary Foreign Ellis Cashmore Max Clifford Richard Curtis C h r i s   A t k i n s
296943,The Hadza:  Last of the First,Documentary B i l l   B e n e n s o n
118612,After,Mystery Thriller Steven Strait Karolina Wydra Sandra Ellis Lafferty R y a n   S m i t h coma crash accepting death
138976,Treachery,Drama Matthew Ziff Michael Biehn Sarah Butler T r a v i s   R o m e r o
323967,Walter,Drama Comedy Andrew J. West Justin Kirk Virginia Madsen A n n a   M a s t r o god woman director
3080,Top Hat,Comedy Music Romance Fred Astaire Ginger Rogers Edward Everett Horton M a r k   S a n d r i c h venice dance musical tap dancing stage show fashion designer mistaken identity fashion valet rapier
2667,The Blair Witch Project,Horror Mystery Michael C. Williams Heather Donahue Joshua Leonard D a n i e l   M y r i c k   E d u a r d o   S á n c h e z witch voodoo legend sorcery maryland forest footage horror true student lost found footage film
9459,Woodstock,History Documentary Music Joe Cocker Richie Havens Joan Baez M i c h a e l   W a d l e i g h hippie free love musical music woodstock music festival rock music summer
11598,The Kentucky Fried Movie,Comedy Evan C. Kim Bong Soo Han Marilyn Joi J o h n   L a n d i s journalism commercial television tv show manipulation of the media tv ratings satire television producer
26916,Mercy Streets,Action Adventure Drama Eric Roberts David A.R. White Cynthia Watros J o n   G u n n suspense
181940,Carousel of Revenge,Thriller Mystery Erik Allen Randy Baranczyk Chris Carlson G e n e   T e i g l a n d
125263,Broken Vessels,Drama Todd Field Jason London Roxana Zal S c o t t   Z i e h l
263503,Water & Power,Crime Drama Enrique Murciano Nicholas Gonzalez Clancy Brown R i c h a r d   M o n t o y a
324322,They Will Have to Kill Us First,Music Documentary Aliou Touré Oumar Touré Garba Touré J o h a n n a   S c h w a r t z woman director
331493,Light from the Darkroom,
375950,The Country Doctor,Drama Comedy François Cluzet Marianne Denicourt Isabelle Sadoyan T h o m a s   L i l t i hospital doctor
278348,The Maid's Room,Thriller Paula Garcés Annabella Sciorra Bill Camp M i c h a e l   W a l k e r
704,A Hard Day's Night,Comedy Music John Lennon Paul McCartney George Harrison R i c h a r d   L e s t e r adolescence culture clash press conference behind the scenes police chase mockumentary older man younger woman relationship shaving the beatles song railway station performer psychotronic generation gap television director
70875,The Harvest (La Cosecha),Documentary U .   R o b e r t o   R o m a n o migration immigration agriculture food human rights pesticide environment children's rights migrant farmworker labor latino child labor
75986,Love Letters,Drama Thriller Jamie Lee Curtis Bonnie Bartlett Matt Clark A m y   H o l d e n   J o n e s obsession radio nudity letter love romance lingerie extramarital affair woman director
385636,Juliet and Alfa Romeo,Comedy Drama Dario Nožić Serini Jan Gerl Korenc Špela Colja B l a ž   Z a v r š n i k pornography sex love teenager death
14438,Fireproof,Drama Kirk Cameron Erin Bethea Ken Bevel A l e x   K e n d r i c k father son relationship fire firemen christian advice marriage faith christian film dysfunctional marriage religious conversion hospital
211086,Faith Connections,Documentary Drama Bhole Baba Hatha Yogi Baba Pant Shirt Baba P a n   N a l i n himalaya hindu pilgrimage faith hinduism little boy spirituality new age religion orphan india religious child abandonment ganja kumbh mela ganga
23069,Benji,Adventure Family Romance Patsy Garrett Allen Fiuzat Cynthia Smith J o e   C a m p hostage affection rescue dog animal actor benji
83,Open Water,Drama Thriller Blanchard Ryan Daniel Travis Saul Stein C h r i s   K e n t i s diving cataclysm nightmare panic red sea primal fear scuba diving shark scuba
89857,High Road,Comedy Kathryn Burns Lizzy Caplan Michael Coleman M a t t   W a l s h
30315,Kingdom of the Spiders,Horror Science Fiction William Shatner Tiffany Bolling Woody Strode J o h n   ' B u d '   C a r d o s hotel small town siege independent film corpse tarantula death animal attack spiders
14358,Mad Hot Ballroom,Documentary Family M a r i l y n   A g r e l o competition documentary dance contest ballroom dancing kids woman director
2056,The Station Agent,Drama Comedy Peter Dinklage Patricia Clarkson Bobby Cannavale T o m   M c C a r t h y train station new jersey small person friendship newfoundland
41144,To Save A Life,Drama Randy Wayne Deja Kreutzberg Joshua Weigel B r i a n   B a u g h christian independent film
35199,Wordplay,Documentary Will Shortz Merl Reagle Tyler Hinman P a t r i c k   C r e a d o n competition documentary contest crossword puzzle
14271,Beyond the Mat,Documentary Mick Foley Terry Funk Vince McMahon B a r r y   W .   B l a u s t e i n wrestling sport controversial ecw wwe
16653,The Singles Ward,Comedy Drama Family Romance Will Swenson Connie Young Daryn Tufts K u r t   H a l e
14757,Osama,Drama Marina Golbahari Arif Herati Zubaida Sahar S i d d i q   B a r m a k independent film
84401,Sholem Aleichem: Laughing In The Darkness,Documentary Rachel Dratch Hillel Halkin Jason Kravitz J o s e p h   D o r m a n
23655,Groove,Drama Music Romance Hamish Linklater Denny Kirkwood Mackenzie Firgens G r e g   H a r r i s o n independent film
36825,The R.M.,Comedy Crime Family Kirby Heyborne K u r t   H a l e
33430,Twin Falls Idaho,Drama Romance Mark Polish Michael Polish Michele Hicks M i c h a e l   P o l i s h independent film
12281,Mean Creek,Crime Drama Rory Culkin Scott Mechlowicz Trevor Morgan J a c o b   A a r o n   E s t e s suicide alcohol secret birthday lake oregon brother party love friends prank bully drug gay man naked invite dare
125052,Hurricane Streets,Romance Crime Drama Brendan Sexton III Antoine McLean Mtume Gant M o r g a n   J .   F r e e m a n prison new mexico smuggling gang theft
96238,Never Again,Comedy Romance Jeffrey Tambor Jill Clayburgh Caroline Aaron E r i c   S c h a e f f e r romantic comedy
30246,Civil Brand,Crime Drama Thriller LisaRaye McCoy N'Bushe Wright Monica Calhoun N e e m a   B a r n e t t e woman director
7301,Lonesome Jim,Comedy Drama Romance Casey Affleck Kevin Corrigan Liv Tyler S t e v e   B u s c e m i sexuality parents kids relationship indiana anti hero melancholy brother uncle
172533,Drinking Buddies,Romance Drama Olivia Wilde Jake Johnson Anna Kendrick J o e   S w a n b e r g male female relationship co-worker relationship mumblecore
180383,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,Documentary Ricky Jay Dick Cavett Winston Simon M o l l y   B e r n s t e i n magic woman director
346,Seven Samurai,Action Drama Toshirō Mifune Takashi Shimura Yoshio Inaba A k i r a   K u r o s a w a japan samurai peasant looting rice fencing village moral ambiguity battle practice 16th century
84318,The Other Dream Team,Documentary Greg Speirs Jim Lampley Bill Walton M a r i u s   M a r k e v i c i u s olympic games sport basketball basketball team
45145,Johnny Suede,Comedy Romance Brad Pitt Calvin Levels Catherine Keener T o m   D i C i l l o sex nightclub nudity musician song rock idol music rent liar independent film
13983,Finishing The Game,Comedy Roger Fan Sung Kang Monique Gabriela Curnen J u s t i n   L i n satire independent film spoof
45649,Rubber,Comedy Drama Fantasy Horror Mystery Thomas F. Duffy David Bowe Stephen Spinella Q u e n t i n   D u p i e u x exploding building duringcreditsstinger
19844,Kiss the Bride,Drama Comedy Romance Tori Spelling Les Williams C .   J a y   C o x gay interest
21801,The Slaughter Rule,Drama Ryan Gosling David Morse Clea DuVall A l e x   S m i t h   A n d r e w   J .   S m i t h
43933,Monsters,Drama Thriller Science Fiction Whitney Able Scoot McNairy Annalee Jefferies G a r e t h   E d w a r d s monster pyramid radio dystopia infection forest low-budget alien alien invasion central america vigil cattle dead fish
73511,The Californians,Drama Comedy Noah Wyle Illeana Douglas Kate Mara J o n a t h a n   P a r k e r
43653,The Living Wake,Comedy Jesse Eisenberg Mike O'Connell Jim Gaffigan S o l   T r y o n independent film
139715,Detention of the Dead,Comedy Horror Jacob Zachar Alexa Nikolas Christa Brittany  Allen A l e x   C r a i g   M a n n high school independent film zombie extreme violence
45380,Crazy Stone,Action Comedy Guo Tao Liu Hua Liu Gang N i n g   H a o
30867,Scott Walker: 30 Century Man,Documentary Music Scott Walker Damon Albarn David Bowie S t e p h e n   K i j a k music
81220,Everything Put Together,Drama Radha Mitchell Megan Mullally Catherine Lloyd Burns M a r c   F o r s t e r independent film
253626,Good Kill,Action Drama Thriller Ethan Hawke January Jones Zoë Kravitz A n d r e w   N i c c o l pilot suspicion drone u.s. military air force base combat drone
294550,The Outrageous Sophie Tucker,W i l l i a m   G a z e c k i
90369,Now Is Good,Drama Romance Dakota Fanning Jeremy Irvine Kaya Scodelario O l   P a r k e r cancer teenager teen drama bucket list based on young adult novel
117942,Girls Gone Dead,Horror Comedy Katie Peterson Shea Stewart Brandy Whitford M i c h a e l   H o f f m a n   J r .   A a r o n   T .   W e l l s
380097,America Is Still the Place,
322194,Subconscious,Action Thriller Mystery Tim Abell Naomi Brockwell Aleisha Force G e o r g i a   H i l t o n submarine woman director
98568,Enter Nowhere,Mystery Science Fiction Thriller Katherine Waterston Scott Eastwood Sara Paxton J a c k   H e l l e r cabin time travel woods cabin in the woods lost german soldier time paradox
119657,El Rey de Najayo,Crime Drama Manny Pérez Luz Garcia Sergio Carlo F e r n a n d o   B a e z   M e l l a
380733,Fight to the Finish,Romance Action Jennifer Hale Evan Hannemann Tonya Kay W a r r e n   S h e p p a r d sport fighting
285743,Alleluia! The Devil's Carnival,Music Horror Terrance Zdunich Paul Sorvino Marc Senter D a r r e n   L y n n   B o u s m a n carnival musical sequel devil dark carnival
362765,The Sound and the Shadow,Thriller Comedy Mystery Joseph E. Murray Alex Anfanger Rhomeyn Johnson J u s t i n   P a u l   M i l l e r
379532,Rodeo Girl,Family Kevin Sorbo Sophie Bolen Derek Brandon J o e l   P a u l   R e i s i g
253261,Born to Fly: Elizabeth Streb vs. Gravity,Documentary Elizabeth Streb Fabio Tavares Sarah Callan C a t h e r i n e   G u n d woman director
297100,The Little Ponderosa Zoo,
15239,The Toxic Avenger,Science Fiction Action Comedy Horror Mitch Cohen Andree Maranda Jennifer Prichard L l o y d   K a u f m a n   M i c h a e l   H e r z corruption mayor anti hero sadism toxic movie reference person on fire t shirt workout health club rabid anger disfigured face superhero spoof strong man car run over shock humor
94072,Straight Out of Brooklyn,Drama M a t t y   R i c h
4107,Bloody Sunday,Action Adventure Drama History James Nesbitt Allan Gildea Gerard Crossan P a u l   G r e e n g r a s s northern ireland independent film civil rights
325579,Diamond Ruff,
15624,Conversations with Other Women,Drama Romance Helena Bonham Carter Aaron Eckhart Yury Tsykun H a n s   C a n o s a dialogue talking bridesmaid wedding reception wedding dialogue driven
17287,Poultrygeist: Night of the Chicken Dead,Horror Comedy Jason Yachanin Kate Graham Allyson Sereboff L l o y d   K a u f m a n musical zombie
198370,Mutual Friends,Caitlin Fitzgerald Cheyenne Jackson Peter Scanavino M a t t h e w   W a t t s
3062,42nd Street,Music Comedy Romance Warner Baxter Bebe Daniels George Brent L l o y d   B a c o n philadelphia musical stage show director broken ankle chorus line pet dog broadway fainting chorus girl opening night crutch theatrical backer eviction show producer chorine plaster cast show must go on financial crisis sock on the jaw
328307,Rise of the Entrepreneur: The Search for a Better Way,
15389,Metropolitan,Comedy Drama Edward Clements Chris Eigeman Taylor Nichols W h i t   S t i l l m a n upper class new york independent film debutante young adult
464,As It Is in Heaven,Romance Drama Comedy Music Michael Nyqvist Frida Hallgren Helen Sjöholm K a y   P o l l a k individual underdog mentally disabled loss of mother sweden pastor suppressed past heart attack loss of father conductor choir violent husband church choir choirmaster dying and death village music concert secret love
308467,Roadside,Horror Drama Ace Marrero Katie Stegeman E r i c   E n g l a n d
8193,Napoleon Dynamite,Comedy Jon Heder Aaron Ruell Jon Gries J a r e d   H e s s underdog brother brother relationship idaho high school chat independent film teenager school dance social outcast aftercreditsstinger
188166,Blue Ruin,Crime Thriller Macon Blair Devin Ratray Amy Hargreaves J e r e m y   S a u l n i e r revenge drifter virginia character study neo-noir visual storytelling mumblegore
